"scientific","rgn_id","id","year","area_km2","category","trend"
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,972,2009,145.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",13,1606,2009,197.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,1438,2008,86.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,2585,2005,58.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,2359,2003,101.3,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3258,2001,142.6,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",27,1492,2019,194.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,4172,2020,46.4,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",27,1037,2020,74.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",29,1598,2020,159.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,4284,2020,52,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",3,3266,2020,31,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",34,3603,2020,43.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,965,2020,60.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",8,2065,2020,70.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",27,1153,2020,218.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",7,1374,2020,3.1,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,2004,2020,56.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",18,2001,2020,77.2,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",1,1142,2020,207.9,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",2,1063,2020,141.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",24,1374,2020,0.7,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",10,1484,2020,27.8,0.2,0
"""Tachyeres pteneres (J.R.Forster, 1844)""",4,1933,2020,124,0.2,0
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",31,1900,2018,36.4,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",23,3146,2018,148.6,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",36,614,2017,224.5,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",2,158,2017,168.3,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",18,414,2017,190.2,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4744,2017,213.7,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4517,2016,149.3,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",31,1218,2016,180.4,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",23,2915,2016,216,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4737,2017,116.9,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4406,2015,146.3,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4854,2015,223,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",18,636,2015,203.4,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4288,2012,223.4,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",18,991,2011,142.9,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4967,2010,208,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",23,2917,2010,210.8,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",34,3258,2001,142.6,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4518,2020,215.3,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4405,2019,220,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",23,2241,2019,209.1,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4519,2019,120.7,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4857,2015,223,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",23,2128,2021,149.6,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",34,3716,2021,128.1,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",34,3375,2021,179.1,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",34,3036,2021,21.3,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",34,3489,2021,156.4,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4631,2021,205,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,4632,2020,214.3,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",23,2014,2020,89,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",2,157,2019,219.9,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",23,2129,2019,90.1,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",19,3029,2018,208.8,0.4,-0.5
"""Thalassarche chrysostoma (J.R.Forster, 1785)""",3,5079,2018,222.8,0.4,-0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1382,2021,142.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1492,2021,194.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2807,2021,189.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",33,1246,2021,114,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",25,1712,2021,45.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",1,1594,2021,96,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1610,2021,145.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3041,2021,92.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",21,1931,2021,139.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1392,2021,165.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1950,2021,89.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",29,1712,2021,129.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1945,2021,33.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1502,2021,143.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1716,2021,43.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",19,3143,2021,122.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1493,2021,224.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",4,1933,2021,124,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,3026,2021,87.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2914,2021,158.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",14,2158,2021,27.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1609,2021,135.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2805,2021,117.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1608,2021,157.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",4,1594,2021,82.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2806,2021,136.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2694,2021,181,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2128,2021,149.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2803,2021,72.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,2050,2021,150.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4510,2021,58.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",19,2916,2021,68.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",19,3030,2021,209.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",19,3029,2021,208.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2916,2021,156.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,717,2021,199.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2915,2021,216,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,937,2021,136.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1054,2021,90.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",21,2045,2021,126.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2802,2021,4.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",14,2047,2021,115.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",25,1601,2021,196.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1495,2021,205.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,5192,2021,67.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1439,2021,129,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4851,2021,140.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,2923,2021,120.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2695,2021,183.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3719,2021,7.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3036,2021,21.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,2922,2021,9.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3493,2021,53.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1507,2021,76.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3489,2021,156.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3037,2021,61,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2815,2021,102.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4284,2021,52,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,2924,2021,52.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1045,2021,124.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1777,2021,78.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3602,2021,116.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1552,2021,75.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",29,1825,2021,53.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3376,2021,77.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3828,2021,2.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,3148,2021,155.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",32,3814,2021,122.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2587,2021,149.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3375,2021,179.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",20,3139,2021,216.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4171,2021,39.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3604,2021,22.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,3149,2021,82.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,5191,2021,172.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,5078,2021,156.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3945,2021,72.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4397,2021,5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3715,2021,17,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3720,2021,66.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3267,2021,119.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4624,2021,48,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2700,2021,184.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4287,2021,222.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4058,2021,81.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4855,2021,221.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3494,2021,45.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",20,4155,2021,147.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4403,2021,144.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4518,2021,215.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4404,2021,149.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2245,2021,145.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4631,2021,205,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4738,2021,117.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4516,2021,102.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4174,2021,191.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4173,2021,115.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4288,2021,223.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4172,2021,46.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4632,2020,214.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,713,2020,185.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2127,2020,32,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2241,2020,209.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2134,2020,150.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4177,2020,174,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",31,2012,2020,42.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2355,2020,196.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2468,2020,191.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1502,2020,69.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,877,2020,50.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,651,2020,14.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4857,2020,223,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,2810,2020,81.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",29,1598,2020,159.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2013,2020,28.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2014,2020,89,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1723,2020,144.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,1901,2020,72.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",30,1360,2020,75,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,825,2020,121.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,1674,2020,74,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,1104,2020,61.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2581,2020,25.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,420,2020,219.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",4,1932,2020,200.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,868,2020,114.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4517,2020,149.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1498,2020,195,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,532,2020,219.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,650,2020,190.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1936,2020,196.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,156,2020,189.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",14,1934,2020,203.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,157,2020,219.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4852,2020,201.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,827,2020,223,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",7,1373,2020,24.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,404,2020,69.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4854,2020,223,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,180,2020,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3831,2020,10.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,964,2020,87.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1938,2020,199.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",31,2013,2020,28.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,65,2020,120.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4853,2020,190.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,1565,2020,121.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,2065,2020,70.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2582,2021,169.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",25,1602,2021,93.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1503,2021,198,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1618,2021,118.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",25,1600,2021,155.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4398,2021,35.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1605,2021,160.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3716,2021,128.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1731,2021,37.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1935,2021,188.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2809,2021,106.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3606,2021,62.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1551,2021,31,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1325,2021,113,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3154,2021,131.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",31,1218,2021,180.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,2163,2021,46.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1716,2020,180.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1715,2020,134.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,160,2020,221.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",25,1713,2020,192.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1606,2020,197.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1501,2020,190.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1611,2020,220.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1494,2020,224.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1605,2020,63,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1613,2020,104.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1717,2020,224.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1491,2020,220.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1604,2020,200.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1389,2020,144.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1272,2020,73.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",32,3589,2020,42,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,864,2019,84.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4743,2019,222.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",1,1255,2019,26.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,60,2019,94.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,750,2019,170.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,5079,2019,222.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,748,2019,163,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,2001,2019,77.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4964,2019,137,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",25,1488,2019,61.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,757,2019,210.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4969,2019,144.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,5080,2019,90.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",29,1824,2019,64.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",36,165,2019,63.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1316,2019,46.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4405,2019,220,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,991,2019,81.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4744,2019,213.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3492,2019,10.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1828,2019,201.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4515,2019,161.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3155,2019,206.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,965,2019,60.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,419,2019,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,2048,2019,56.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,1787,2019,81.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",31,1332,2019,32,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2473,2019,74.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,2927,2019,79.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,3832,2019,61,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,936,2019,80.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",31,1901,2019,32.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",21,1930,2019,79.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2918,2019,224,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3262,2019,204.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4856,2019,222.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4630,2019,176.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,992,2019,200.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",31,1674,2019,4.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",14,2275,2019,51.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1614,2019,87.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,66,2019,147.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1089,2019,55.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,747,2019,148.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1499,2019,184,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",13,1269,2019,132.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",7,1486,2019,21.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1377,2019,54.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,943,2019,64.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,604,2019,170.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1841,2019,66.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,830,2019,96.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4519,2019,120.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1728,2019,43.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1166,2019,50.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",34,3038,2019,51.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,379,2019,170.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",4,1931,2019,43,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1390,2019,140.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2129,2019,90.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1939,2019,167.8,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",4,1706,2019,107.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",17,1479,2019,52.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1940,2019,222.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,409,2019,55.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",6,1937,2019,224.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,1053,2019,138.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,524,2019,124.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",8,1837,2019,109.1,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,3027,2019,163.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,272,2019,27.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",19,3031,2019,78.4,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,3146,2019,148.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,158,2019,168.3,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,3145,2019,98.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,499,2019,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,963,2019,64.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",27,1489,2019,64.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",3,4629,2019,223.2,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1217,2019,141.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",2,274,2019,224.5,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2017,2019,105.9,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,2016,2019,83.6,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,1905,2019,159,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",23,1681,2019,151.7,0,0.5
"""Thalassarche melanophris (Temminck, 1828)""",18,1093,2019,106.9,0,0.5
